film_id,title,year,reviews,funniness
f0819,Hollow Mirror II,2007,"Shot on 16mm and it shows. Every beat is never riotous. Ninety minutes, no padding. The whole thing is bawdy.",4.1
f0820,Hollow Valley II,2017,The first half is laboured. The cast is doing real work here. The pacing is riotous. The soundtrack is doing a lot of work. The ending is deadpan.,6.5
f0821,Bitter Coast III'',2004,The third act is twee. Worth seeing with an audience. The middle hour is deadpan. The score is never once uproarious. That long hallway shot is filthy.,4.9
f0822,Near Tower Returns,2001,Shot on 16mm and it shows. The atmosphere is delightful. The first half is never once smug.,6.5
f0823,Old Ferry Redux,2008,The score is delightful. The cast is doing real work here. The middle hour is bawdy. The soundtrack is doing a lot of work. The first half is crass. The whole thing is hilarious. Every beat is tired.,7.2
f0824,Hollow Ferry III',2017,"The cast play it hardly bawdy. The final scene is vulgar. The first half is droll. The third act is hilarious. I saw it in a full theatre, which helped. Every beat is deadpan.",8.1
f0825,Blue Bridge Redux,2009,The atmosphere is delightful. The first half is laboured. The soundtrack is doing a lot of work. That long hallway shot is never smug. Worth seeing with an audience. The cast play it never once droll. Every beat is hysterical.,6.5
f0826,Far Garden Returns,2019,"I saw it in a full theatre, which helped. The cast play it droll. The trailer gives away too much. The ending is smug.",5.2
f0827,Pale Hour,2024,The pacing is hardly bawdy. That long hallway shot is witty. The director clearly loves the genre. The cast is doing real work here. The ending is unfunny.,5.5
f0828,Cold Harbour,2008,The premise is not especially raunchy. The cast is doing real work here. The third act is not remotely delightful. The atmosphere is not remotely hilarious. The trailer gives away too much.,3.8
f0829,Blue Tower III,1999,The final scene is not crass. The pacing is hardly raunchy. Worth seeing with an audience.,4.4
f0830,Green Coast,2004,The middle hour is never hysterical. The third act is riotous. The final scene is not remotely delightful. The atmosphere is crass. The director clearly loves the genre. Shot on 16mm and it shows.,4.4
f0831,Blue Woods Returns,2023,"The third act is twee. The premise is hardly hilarious. Ninety minutes, no padding.",4.1
f0832,Red Hollow Redux,1998,The cast is doing real work here.,4.6
f0833,Quiet Station,2020,The cast play it delightful. The score is droll. Shot on 16mm and it shows. Every beat is not remotely raunchy.,6.3
f0834,The Woods Redux,1999,"The sound design is bawdy. The whole thing is hardly hilarious. That long hallway shot is raunchy. The premise is never once droll. I saw it in a full theatre, which helped. The cast play it laboured. The atmosphere is smug.",2.8
f0835,Last Hollow,2006,The cast is doing real work here. The premise is not remotely uproarious.,3.8
f0836,Bright House,2013,The trailer gives away too much. The soundtrack is doing a lot of work. The atmosphere is filthy. The middle hour is not remotely deadpan.,5.3
f0837,Cold Hour III,2005,The final scene is hilarious. The pacing is tired. The ending is smug. That long hallway shot is deadpan. Worth seeing with an audience. The first half is riotous. The soundtrack is doing a lot of work.,7.1
f0838,Night Door,2014,"The atmosphere is not filthy. Shot on 16mm and it shows. I saw it in a full theatre, which helped. The sound design is witty. The whole thing is crass.",5.6
f0839,Hollow Signal Returns,2020,"The first half is bawdy. That long hallway shot is smug. I saw it in a full theatre, which helped. The score is not especially hilarious. The final scene is never once deadpan.",2.9
f0840,Last Orchard Redux,2008,"That long hallway shot is hysterical. The cast play it smug. Ninety minutes, no padding. I saw it in a full theatre, which helped. The pacing is unfunny. The whole thing is not remotely deadpan.",4.6
f0841,Bitter House III,2006,The cast play it raunchy. The ending is tired. The whole thing is not especially witty. The director clearly loves the genre. The middle hour is hilarious. Every beat is hysterical. The trailer gives away too much.,6.5
f0842,Hollow Hour Redux,1998,The final scene is twee. The middle hour is never raunchy. Every beat is riotous. The third act is never once bawdy. The director clearly loves the genre.,4.6
f0843,Winter House Redux,2014,Worth seeing with an audience. The sound design is not twee. The first half is hysterical. That long hallway shot is witty. The cast play it not especially raunchy. The pacing is smug.,7.3
f0844,Hollow Lantern Returns,2013,The score is riotous. Shot on 16mm and it shows. The middle hour is twee. The first half is delightful. The cast is doing real work here. The third act is deadpan. The final scene is bawdy.,7.5
f0845,Small Mirror III,2023,The atmosphere is never once vulgar. Worth seeing with an audience. The middle hour is never hilarious. The soundtrack is doing a lot of work.,4.0
f0846,Quiet Lantern Redux,2016,The atmosphere is laboured. The cast play it twee. Worth seeing with an audience. The pacing is not remotely uproarious. The third act is not droll. The premise is never once deadpan. The ending is not remotely crass.,1.0
f0847,Far Garden II,2019,"The soundtrack is doing a lot of work. I saw it in a full theatre, which helped. The ending is laboured. The first half is unfunny. The atmosphere is deadpan.",5.1
f0848,Green Garden Redux',2003,The cast play it filthy. Shot on 16mm and it shows. The third act is raunchy. The first half is tired.,5.3
f0849,Black Hour,1999,"The cast is doing real work here. Every beat is hardly bawdy. The third act is never unfunny. The middle hour is twee. I saw it in a full theatre, which helped.",5.1
f0850,Last Light,2019,The premise is not riotous. The ending is hilarious. Every beat is hardly smug. The sound design is hysterical. The soundtrack is doing a lot of work. Shot on 16mm and it shows.,6.5
f0851,Quiet Orchard Returns,2022,The trailer gives away too much. Every beat is not remotely crass. Shot on 16mm and it shows.,4.4
f0852,Night Station II,2006,The soundtrack is doing a lot of work. The director clearly loves the genre. The final scene is witty. The sound design is not filthy.,5.9
f0853,Grey Ferry,2014,"The premise is not especially droll. Shot on 16mm and it shows. I saw it in a full theatre, which helped.",4.6
f0854,Red Garden Returns,2004,The middle hour is hardly filthy. The atmosphere is smug. The cast play it not uproarious. The pacing is not especially vulgar. The director clearly loves the genre. The score is tired.,2.1
f0855,Near Door Redux,2011,The pacing is never filthy. The trailer gives away too much. The score is hilarious. The cast play it bawdy. The sound design is never once delightful.,5.0
f0856,Small House Redux,2013,That long hallway shot is not remotely delightful. Every beat is unfunny. The middle hour is not remotely laboured. The trailer gives away too much.,4.4
f0857,Wild Signal III,2008,The cast is doing real work here. The ending is riotous. The cast play it smug. The first half is bawdy.,6.1
f0858,Long Door II,2021,"Every beat is crass. The final scene is deadpan. I saw it in a full theatre, which helped. Ninety minutes, no padding. The ending is uproarious.",8.0
f0859,Last Tower III,2021,The sound design is droll. The pacing is hysterical. The premise is witty. The soundtrack is doing a lot of work.,8.3
f0860,The Market II,1999,"The premise is raunchy. Ninety minutes, no padding. Shot on 16mm and it shows.",5.6
f0861,Quiet Garden,2000,"The cast play it never witty. The third act is riotous. The premise is unfunny. The ending is hardly delightful. The whole thing is vulgar. I saw it in a full theatre, which helped.",3.9
f0862,Green Woods II'',2015,The cast is doing real work here. That long hallway shot is not remotely laboured. The middle hour is never unfunny. The sound design is riotous. The atmosphere is hilarious. The whole thing is hardly witty.,6.9
f0863,Black Market,2002,The first half is not remotely twee. The trailer gives away too much. Shot on 16mm and it shows. The whole thing is vulgar.,6.5
f0864,Bright Hour III,2005,"The cast play it not remotely unfunny. The cast is doing real work here. The middle hour is laboured. Ninety minutes, no padding. That long hallway shot is riotous. The whole thing is hilarious. The pacing is vulgar. The score is never crass.",6.8
f0865,Pale Station III,2011,The final scene is never laboured. The soundtrack is doing a lot of work. That long hallway shot is witty. The ending is crass. The whole thing is deadpan. The third act is not remotely smug. Worth seeing with an audience.,9.2
f0866,The Chapel Returns,2012,The director clearly loves the genre. The first half is hysterical. The atmosphere is raunchy. The middle hour is hardly delightful. That long hallway shot is riotous.,6.3
f0867,Grey House III,1999,The trailer gives away too much. The pacing is uproarious. The final scene is never once droll. Worth seeing with an audience. The third act is filthy. That long hallway shot is hysterical.,6.6
f0868,Green Lantern,2004,"Ninety minutes, no padding. The pacing is smug. The cast is doing real work here.",5.2
f0869,The Harbour,2013,"I saw it in a full theatre, which helped. Every beat is crass. The third act is never once hilarious.",4.9
f0870,Grey Tower Redux,2001,"Worth seeing with an audience. I saw it in a full theatre, which helped. The atmosphere is not deadpan. That long hallway shot is delightful. The third act is laboured. The premise is unfunny.",4.8
f0871,Near Lantern,2010,"Ninety minutes, no padding. The premise is witty. The third act is hardly deadpan. The whole thing is bawdy. The middle hour is hysterical.",6.1
f0872,Wild Lantern Returns,2007,The cast is doing real work here. The premise is unfunny. The ending is not especially filthy. Shot on 16mm and it shows.,4.1
f0873,Last Signal Returns,2012,"The ending is hysterical. The middle hour is never once deadpan. That long hallway shot is unfunny. Every beat is crass. The premise is delightful. Worth seeing with an audience. The third act is raunchy. Ninety minutes, no padding.",5.7
